Country Name	"Country Code"	"Series Name"	"Series Code"	"Time"	"Time Code"	"Value"
Romania	"ROU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.542171180248261"
Romania	"ROU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.508895397186279"
Romania	"ROU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.581680297851563"
Romania	"ROU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.488021969795227"
Russian Federation	"RUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.538375675678253"
Russian Federation	"RUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.551099121570587"
Russian Federation	"RUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.667409420013428"
Russian Federation	"RUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.707901835441589"
Russian Federation	"RUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.918995440006256"
Rwanda	"RWA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.101642534136772"
Rwanda	"RWA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.056940533220768"
Rwanda	"RWA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.0694212764501572"
Rwanda	"RWA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.0719058215618134"
Rwanda	"RWA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.0305139776319265"
Samoa	"WSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.13318884372711"
Samoa	"WSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.16372573375702"
Samoa	"WSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.14607357978821"
Samoa	"WSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.10623216629028"
Samoa	"WSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.07860910892487"
San Marino	"SMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.39100873470306"
San Marino	"SMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.22583997249603"
San Marino	"SMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.1772255897522"
San Marino	"SMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.17249691486359"
San Marino	"SMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.20484304428101"
Sao Tome and Principe	"STP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.515797019004822"
Sao Tome and Principe	"STP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.500569343566895"
Sao Tome and Principe	"STP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.489546567201614"
Sao Tome and Principe	"STP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.585094690322876"
Sao Tome and Principe	"STP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.607801914215088"
Saudi Arabia	"SAU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.660840630531311"
Saudi Arabia	"SAU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.623455822467804"
Saudi Arabia	"SAU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.650508463382721"
Saudi Arabia	"SAU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.591131269931793"
Saudi Arabia	"SAU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.362989008426666"
Senegal	"SEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.107445858418941"
Senegal	"SEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.0375259704887867"
Senegal	"SEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.143128573894501"
Senegal	"SEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.179818049073219"
Senegal	"SEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.15329946577549"
Serbia	"SRB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.00522133428603411"
Serbia	"SRB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.0780941098928452"
Serbia	"SRB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.170778825879097"
Serbia	"SRB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.085266187787056"
Serbia	"SRB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.172904297709465"
Seychelles	"SYC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.673826813697815"
Seychelles	"SYC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.65869414806366"
Seychelles	"SYC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.701772809028625"
Seychelles	"SYC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.744613945484161"
Seychelles	"SYC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.756404340267181"
Sierra Leone	"SLE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.088885597884655"
Sierra Leone	"SLE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.0569588094949722"
Sierra Leone	"SLE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.302403092384338"
Sierra Leone	"SLE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.0970258787274361"
Sierra Leone	"SLE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.0895016714930534"
Singapore	"SGP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.46800899505615"
Singapore	"SGP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.4803055524826"
Singapore	"SGP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.43841421604156"
Singapore	"SGP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.44232499599457"
Singapore	"SGP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.45994246006012"
Sint Maarten (Dutch part)	"SXM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"NA"
Sint Maarten (Dutch part)	"SXM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"NA"
Sint Maarten (Dutch part)	"SXM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"NA"
Sint Maarten (Dutch part)	"SXM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"NA"
Sint Maarten (Dutch part)	"SXM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"NA"
Slovak Republic	"SVK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.736512184143066"
Slovak Republic	"SVK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.667275547981262"
Slovak Republic	"SVK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.633921086788177"
Slovak Republic	"SVK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.617806434631348"
Slovak Republic	"SVK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.44343426823616"
Slovenia	"SVN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.894077658653259"
Slovenia	"SVN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.801483511924744"
Slovenia	"SVN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.701404273509979"
Slovenia	"SVN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.755461394786835"
Slovenia	"SVN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.706639647483826"
Solomon Islands	"SLB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.354402095079422"
Solomon Islands	"SLB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.495676666498184"
Solomon Islands	"SLB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.562479496002197"
Solomon Islands	"SLB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.541670024394989"
Solomon Islands	"SLB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.379514664411545"
Somalia	"SOM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-2.24898767471313"
Somalia	"SOM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-2.38628840446472"
Somalia	"SOM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-2.58138513565063"
Somalia	"SOM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-2.72717571258545"
Somalia	"SOM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-2.48343443870544"
South Africa	"ZAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.237621992826462"
South Africa	"ZAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.283249706029892"
South Africa	"ZAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.252887934446335"
South Africa	"ZAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.750981390476227"
South Africa	"ZAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.722118079662323"
South Sudan	"SSD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-2.43455958366394"
South Sudan	"SSD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-2.51834392547607"
South Sudan	"SSD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-2.19166994094849"
South Sudan	"SSD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-2.28720140457153"
South Sudan	"SSD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-2.21005392074585"
Spain	"ESP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.275779157876968"
Spain	"ESP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.292700946331024"
Spain	"ESP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.411397874355316"
Spain	"ESP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.509131908416748"
Spain	"ESP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.265326976776123"
Sri Lanka	"LKA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.139389723539352"
Sri Lanka	"LKA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.21556980907917"
Sri Lanka	"LKA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.0891569182276726"
Sri Lanka	"LKA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.376803755760193"
Sri Lanka	"LKA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.785569846630096"
St. Kitts and Nevis	"KNA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.677222847938538"
St. Kitts and Nevis	"KNA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.700797915458679"
St. Kitts and Nevis	"KNA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.929504930973053"
St. Kitts and Nevis	"KNA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.949530005455017"
St. Kitts and Nevis	"KNA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.94386225938797"
St. Lucia	"LCA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.993263125419617"
St. Lucia	"LCA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.906494319438934"
St. Lucia	"LCA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.864660143852234"
St. Lucia	"LCA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.831884622573853"
St. Lucia	"LCA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.869225919246674"
St. Martin (French part)	"MAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"NA"
St. Martin (French part)	"MAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"NA"
St. Martin (French part)	"MAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"NA"
St. Martin (French part)	"MAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"NA"
St. Martin (French part)	"MAF"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"NA"
St. Vincent and the Grenadines	"VCT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.822919726371765"
St. Vincent and the Grenadines	"VCT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.937967896461487"
St. Vincent and the Grenadines	"VCT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.03254508972168"
St. Vincent and the Grenadines	"VCT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.04016363620758"
St. Vincent and the Grenadines	"VCT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.04379844665527"
Sudan	"SDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-1.82177793979645"
Sudan	"SDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-1.69619822502136"
Sudan	"SDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.65706396102905"
Sudan	"SDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.98757219314575"
Sudan	"SDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.99889421463013"
Suriname	"SUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.0581610128283501"
Suriname	"SUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.0876266658306122"
Suriname	"SUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.418793022632599"
Suriname	"SUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.348301738500595"
Suriname	"SUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.39629203081131"
Sweden	"SWE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.921225249767303"
Sweden	"SWE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.01176965236664"
Sweden	"SWE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.99729984998703"
Sweden	"SWE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.01436281204224"
Sweden	"SWE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.902623057365417"
Switzerland	"CHE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.31924939155579"
Switzerland	"CHE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.31083822250366"
Switzerland	"CHE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.17615520954132"
Switzerland	"CHE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.11522209644318"
Switzerland	"CHE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.16113972663879"
Syrian Arab Republic	"SYR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-2.73627853393555"
Syrian Arab Republic	"SYR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-2.73033118247986"
Syrian Arab Republic	"SYR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-2.71175765991211"
Syrian Arab Republic	"SYR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-2.65949296951294"
Syrian Arab Republic	"SYR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-2.79725193977356"
Tajikistan	"TJK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.74773895740509"
Tajikistan	"TJK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.512072920799255"
Tajikistan	"TJK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.500084042549133"
Tajikistan	"TJK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.676817953586578"
Tajikistan	"TJK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.694840013980865"
Tanzania	"TZA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.580516219139099"
Tanzania	"TZA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.388441443443298"
Tanzania	"TZA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.480818122625351"
Tanzania	"TZA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.335592776536942"
Tanzania	"TZA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.265859961509705"
Thailand	"THA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.799434542655945"
Thailand	"THA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.49142050743103"
Thailand	"THA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.578276574611664"
Thailand	"THA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.568726181983948"
Thailand	"THA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.383099317550659"
Timor-Leste	"TLS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.233176738023758"
Timor-Leste	"TLS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.243016809225082"
Timor-Leste	"TLS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.197355657815933"
Timor-Leste	"TLS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.192315369844437"
Timor-Leste	"TLS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.27340030670166"
Togo	"TGO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.886004209518433"
Togo	"TGO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.908243715763092"
Togo	"TGO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.890690088272095"
Togo	"TGO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.695711433887482"
Togo	"TGO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.711050152778625"
Tonga	"TON"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.833516359329224"
Tonga	"TON"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.03778612613678"
Tonga	"TON"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.0890086889267"
Tonga	"TON"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.0789657831192"
Tonga	"TON"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.11424672603607"
Trinidad and Tobago	"TTO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.230616614222527"
Trinidad and Tobago	"TTO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.081537127494812"
Trinidad and Tobago	"TTO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.110377036035061"
Trinidad and Tobago	"TTO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.239029332995415"
Trinidad and Tobago	"TTO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.357974648475647"
Tunisia	"TUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.868218719959259"
Tunisia	"TUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.877072870731354"
Tunisia	"TUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.59433114528656"
Tunisia	"TUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.756551444530487"
Tunisia	"TUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.596295177936554"
Turkiye	"TUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-1.31516599655151"
Turkiye	"TUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-1.37813580036163"
Turkiye	"TUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.14386320114136"
Turkiye	"TUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.1367609500885"
Turkiye	"TUR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.03986501693726"
Turkmenistan	"TKM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.0129793277010322"
Turkmenistan	"TKM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.178149864077568"
Turkmenistan	"TKM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.201663821935654"
Turkmenistan	"TKM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.332011014223099"
